urn:ogc:def:parameter:x-istsos:1.0:time:iso8601,urn:ogc:def:parameter:x-istsos:1.0:shm:acceleration:x,urn:ogc:def:parameter:x-istsos:1.0:shm:acceleration:y,urn:ogc:def:parameter:x-istsos:1.0:shm:acceleration:z,urn:ogc:def:parameter:x-istsos:1.0:shm:air:temperature
2014-05-13T07:56:48.006750000+0100,0.01443284005,0.01031082869,-0.9397618771,26.37915421
2014-05-13T07:56:48.256750000+0100,0.0226802621,0.01031082869,-0.9437779188,26.37915421
2014-05-13T07:56:48.506750000+0100,0.01030912809,0.01855824888,-0.9236976504,26.37915421
2014-05-13T07:56:48.756750000+0100,0.01855655015,0.01031082869,-0.9196816087,26.37915421
2014-05-13T07:56:49.006750000+0100,0.05154624209,0.06804277003,-0.8795210123,26.37915421
2014-05-13T07:56:49.256750000+0100,0.01030912809,0.01031082869,-0.9116494656,26.37915421
2014-05-13T07:56:49.506750000+0100,0.0226802621,0.01443453878,-0.9277136922,26.37915421
2014-05-13T07:56:49.756750000+0100,0.01855655015,0.04330050945,-0.8714888692,26.37915421
